Transaction_ID,Amount,Transaction_Hour,Previous_Transaction_Amount,Transaction_Frequency,Account_Age,Is_New_Device,Is_International,Fraud
T08705,914.01,22,1530.77,5,1,1,0,1
T08706,2106.09,9,3221.06,4,10,0,0,0
T08707,4088.31,17,4292.47,5,2,0,0,0
T08708,2098.82,14,365.53,2,7,0,0,0
T08709,210.61,4,3058.97,2,8,0,0,1
T08710,3857.51,21,6309.36,2,3,0,0,0
T08711,4919.23,12,2147.24,5,7,0,0,0
T08712,1025.35,17,514.86,1,7,0,1,0
T08713,3273.06,1,339.38,2,10,0,0,0
T08714,1668.47,12,751.87,3,4,1,0,0
T08715,6597.9,13,273.18,1,1,0,0,1
T08716,5597.36,9,1800.75,3,4,0,0,0
T08717,2236.05,3,180.63,1,1,0,0,1
T08718,3528.15,14,632.09,2,10,0,0,0
T08719,6445.72,7,1449.15,3,4,0,0,0
T08720,2053.85,14,1605.73,1,5,0,1,0
T08721,1127.36,13,2083.31,2,9,0,0,0
T08722,4203.2,20,3057.17,1,7,0,0,0
T08723,745.64,8,120.95,2,9,0,0,0
T08724,1475.67,19,210.14,3,9,0,0,0
T08725,6023.65,2,156.97,3,8,1,1,1
T08726,3866.66,14,1375.43,3,2,0,0,0
T08727,1551.59,23,106.87,1,5,1,0,1
T08728,725.24,16,3426.85,5,4,0,0,0
T08729,1320.02,15,630.79,3,1,0,1,1
T08730,1002.66,3,7000.93,5,6,0,0,0
T08731,581.08,10,1665.79,5,5,0,0,0
T08732,4079.93,7,1477.95,2,10,0,0,0
T08733,871.34,2,3791.45,4,10,0,0,0
T08734,1816.33,18,3122.02,5,7,0,0,0
T08735,1462.59,13,2336.83,2,1,0,0,0
T08736,12065.07,8,6839.07,1,5,0,0,0
T08737,1488.27,2,1371.58,1,3,0,0,0
T08738,250.09,3,4132.58,2,4,0,0,0
T08739,282.36,3,1195.46,1,4,0,0,0
T08740,2680.31,10,4555.74,3,6,0,0,0
T08741,2744.1,18,750.99,1,4,0,0,0
T08742,1627.77,15,853.65,3,7,0,0,0
T08743,1696.08,22,2832.0,2,3,0,0,0
T08744,166.32,21,597.91,4,8,1,0,0
T08745,2180.4,16,650.67,4,2,1,0,0
T08746,2108.01,9,910.55,6,2,0,1,0
T08747,485.97,23,2840.23,2,1,0,0,0
T08748,328.91,16,5504.32,3,6,0,0,0
T08749,395.7,15,2806.5,4,6,1,0,0
T08750,319.51,19,4397.95,2,6,0,1,0
T08751,2822.58,21,1960.75,3,1,0,0,0
T08752,656.27,5,178.53,3,4,1,0,0
T08753,868.77,6,264.7,2,1,0,0,1
T08754,571.93,13,2020.79,3,2,0,0,0
T08755,9498.52,10,993.0,4,8,0,0,0
T08756,5785.16,11,622.97,3,8,0,0,1
T08757,786.02,13,1569.6,3,1,0,0,0
T08758,1190.56,4,2745.26,2,1,0,0,1
T08759,706.76,4,1215.3,5,3,0,0,1
T08760,2031.09,19,4055.58,1,7,1,0,0
T08761,59.42,21,3353.52,2,6,0,0,0
T08762,3338.45,22,3319.26,4,3,0,0,0
T08763,2221.71,14,10531.08,3,8,0,1,0
T08764,6867.2,0,874.71,2,8,0,0,1
T08765,538.79,23,2587.16,0,6,0,0,0
T08766,4890.59,22,4835.81,3,1,1,0,1
T08767,4710.09,8,2165.92,4,8,0,0,0
T08768,408.08,2,3895.7,6,5,1,0,0
T08769,1525.28,3,1338.02,3,9,1,0,0
T08770,559.54,15,2231.99,4,9,0,1,1
T08771,881.99,6,143.19,2,2,1,1,0
T08772,916.5,21,10630.59,4,6,0,0,0
T08773,2437.39,13,4023.83,3,4,0,0,0
T08774,1590.08,15,5077.75,4,7,0,0,0
T08775,8854.16,17,2962.83,3,6,1,0,0
T08776,405.3,15,514.64,3,7,0,0,0
T08777,10913.66,15,78.8,3,5,0,0,1
T08778,786.58,1,4999.85,1,9,0,0,0
T08779,4446.75,9,1261.82,6,1,0,0,0
T08780,1241.87,6,765.85,6,7,0,0,0
T08781,463.24,14,2061.97,0,9,0,0,0
T08782,5853.44,8,1365.69,1,8,1,0,0
T08783,1108.24,6,2636.48,4,1,0,0,0
T08784,3226.35,23,1653.12,1,8,0,1,0
T08785,2507.2,15,2986.98,5,3,0,0,0
T08786,1914.59,2,4800.52,3,10,0,0,0
T08787,2054.46,16,544.01,3,6,0,0,0
T08788,3952.97,22,999.08,4,9,0,0,0
T08789,275.6,7,1435.37,3,7,0,0,0
T08790,3309.49,1,8179.27,4,5,1,0,0
T08791,6784.68,19,1136.64,3,8,0,0,0
T08792,178.58,2,1199.53,4,8,0,1,1
T08793,454.75,7,2649.48,2,6,0,0,0
T08794,3783.03,1,1358.37,3,6,0,0,0
T08795,1724.93,18,7551.28,4,9,1,1,0
T08796,1550.27,16,5621.87,4,4,0,0,0
T08797,441.91,4,1800.83,3,3,1,1,0
T08798,2120.34,19,2587.51,3,8,1,0,0
T08799,405.9,16,149.46,5,9,0,1,0
T08800,1942.35,9,2974.6,3,4,0,0,0
T08801,4326.88,8,3070.67,5,2,0,0,0
T08802,896.29,21,1112.59,4,6,0,0,0
T08803,1966.32,5,620.14,3,9,1,0,0
T08804,14490.94,10,6165.07,3,2,0,0,0
T08805,3481.31,1,1390.89,10,9,0,0,0
T08806,5523.29,22,2651.17,4,5,1,0,1
T08807,1607.65,11,84.74,4,4,0,0,0
T08808,4381.26,11,1336.38,3,8,0,0,0
T08809,124.06,15,4249.21,1,2,0,0,0
T08810,393.44,21,1225.83,5,7,0,1,1
T08811,680.97,23,2310.56,5,10,0,0,0
T08812,1542.25,11,588.85,0,7,0,0,0
T08813,5607.44,20,1346.89,1,1,0,0,0
T08814,1275.16,17,6565.18,1,10,0,0,0
T08815,3189.34,12,2089.38,2,8,0,0,0
T08816,3706.54,14,5805.22,2,1,1,0,1
T08817,2646.99,15,5807.46,4,9,1,0,0
T08818,1325.96,3,7212.62,4,2,0,0,0
T08819,2581.53,11,5643.83,4,10,1,0,1
T08820,1256.86,16,8.22,3,7,0,1,0
T08821,262.8,0,6795.82,3,5,0,0,0
T08822,14802.68,21,369.68,5,5,1,0,1
T08823,408.09,17,101.86,5,5,0,0,0
T08824,225.3,21,142.45,0,9,0,0,0
T08825,6324.28,15,1072.79,3,10,0,0,1
T08826,1077.9,0,2424.26,5,2,0,0,0
T08827,3152.01,9,1286.71,3,9,0,0,0
T08828,1196.98,18,64.72,4,7,1,0,0
T08829,1490.05,15,1617.96,3,3,0,0,0
T08830,911.89,13,1459.08,6,3,1,0,0
T08831,1260.41,1,3535.18,1,2,1,0,0
T08832,1586.46,23,819.92,5,10,1,0,1
T08833,3823.36,5,613.25,3,5,0,0,0
T08834,2149.47,21,739.08,2,3,0,0,0
T08835,8624.01,22,905.08,6,2,0,0,1
T08836,128.35,4,2285.51,6,4,0,0,0
T08837,2097.91,11,1594.4,2,9,0,0,0
T08838,2632.83,3,1027.05,4,1,1,0,1
T08839,7584.58,21,1172.27,0,9,0,0,0
T08840,151.22,23,1158.76,2,7,1,0,1
T08841,2556.43,3,8975.46,1,2,0,0,0
T08842,5764.85,4,663.16,4,2,1,0,1
T08843,830.93,6,4260.22,1,5,0,0,0
T08844,6269.5,5,3079.31,1,3,0,0,0
T08845,57.68,12,13.96,1,1,1,0,1
T08846,3955.4,3,12468.35,2,8,0,0,1
T08847,8114.26,12,3530.97,3,5,0,0,0
T08848,3211.8,3,2867.8,1,5,0,0,0
T08849,1734.26,9,1299.35,6,6,0,0,0
T08850,137.76,19,2025.34,5,8,0,0,0
T08851,7581.46,0,730.13,1,4,1,0,0
T08852,1906.31,20,90.32,1,3,0,1,0
T08853,88.28,7,4520.05,2,7,1,0,1
T08854,3511.82,6,5670.08,3,1,0,0,1
T08855,1972.4,4,443.25,3,2,0,0,0
T08856,398.35,2,3866.82,3,3,0,0,0
T08857,723.43,14,3378.79,2,5,0,0,0
T08858,199.99,16,491.18,5,10,0,0,0
T08859,2562.02,22,1369.71,1,4,1,0,1
T08860,2918.82,12,1373.73,1,3,0,0,0
T08861,2114.09,14,3567.42,6,10,0,1,1
T08862,5096.48,18,4545.17,1,4,0,0,0
T08863,5920.03,19,248.93,4,10,1,0,1
T08864,2868.41,13,2069.38,2,7,0,0,0
T08865,38.52,20,3586.07,5,7,0,0,0
T08866,3564.59,12,3856.68,3,5,1,0,1
T08867,1623.85,11,400.4,3,5,0,0,0
T08868,2501.07,23,1863.76,4,7,0,0,0
T08869,3141.6,22,4872.06,4,4,0,0,0
T08870,1293.44,8,958.72,0,1,0,0,0
T08871,7470.31,2,1383.97,6,4,0,0,1
T08872,431.52,10,4078.68,2,9,0,0,0
T08873,3339.76,9,233.91,1,10,0,0,0
T08874,13.11,0,4906.25,3,10,0,0,0
T08875,7756.88,16,931.85,3,10,0,0,0
T08876,358.05,12,3.63,2,2,0,0,0
T08877,299.08,13,666.95,3,1,0,1,0
T08878,1214.93,0,234.41,0,9,0,1,1
T08879,1403.14,1,242.34,2,6,0,0,1
T08880,723.54,1,2950.93,1,2,0,0,0
T08881,2639.31,6,601.92,4,7,0,0,0
T08882,1755.11,8,6823.53,3,4,0,0,0
T08883,104.32,23,1816.47,6,9,0,1,0
T08884,1155.45,3,1540.92,3,6,0,0,0
T08885,4989.04,1,1424.16,3,7,0,0,1
T08886,3510.66,18,2948.91,1,3,0,0,0
T08887,3871.54,4,1504.9,3,6,0,0,0
T08888,3593.15,8,344.14,3,1,1,0,1
T08889,1117.42,23,5304.25,2,5,1,0,0
T08890,314.96,12,1398.27,1,10,0,1,1
T08891,954.29,11,192.21,6,5,1,0,0
T08892,5347.54,18,1884.19,2,2,1,0,0
T08893,11807.53,8,2605.68,2,6,0,0,0
T08894,2042.75,9,805.97,5,3,0,1,0
T08895,29.24,18,4027.85,4,4,1,0,0
T08896,452.62,9,2769.96,3,3,0,0,0
T08897,1166.18,11,2626.99,2,1,0,0,0
T08898,2592.41,13,1365.38,3,1,0,0,0
T08899,234.19,7,8169.86,5,5,1,0,0
T08900,8612.98,15,801.16,4,10,0,0,1
T08901,1362.79,16,2155.13,6,6,0,1,0
T08902,7311.24,19,924.24,1,5,0,0,0
T08903,4549.51,3,3414.32,1,4,1,0,0
T08904,4224.85,5,122.43,2,6,0,0,0
T08905,2799.7,11,117.45,3,9,0,0,0
T08906,2956.79,17,4163.18,2,4,0,0,0
T08907,3048.36,6,1424.09,1,9,0,0,0
T08908,2972.41,4,1043.26,1,10,0,0,1
T08909,2420.48,9,2338.22,3,7,1,0,1
T08910,12896.15,5,3025.81,2,4,0,0,0
T08911,3953.56,13,561.62,4,10,0,0,0
T08912,4501.03,5,512.74,3,4,0,0,1
T08913,6178.04,13,7934.2,3,3,0,0,0
T08914,728.66,11,2226.95,0,7,1,0,1
T08915,262.58,21,1236.22,4,4,1,0,0
T08916,1978.52,11,4041.68,4,10,1,0,0
T08917,2165.14,7,1861.94,3,4,0,0,0
T08918,5301.47,9,691.57,4,7,0,0,0
T08919,1759.79,15,579.0,3,7,0,0,0
T08920,2537.87,19,1264.01,1,2,0,0,0
T08921,2246.43,7,4913.42,1,8,0,0,0
T08922,116.85,8,158.54,7,7,0,0,0
T08923,2865.21,12,616.43,2,1,0,1,0
T08924,5281.54,19,5590.87,6,10,0,0,0
T08925,514.15,16,324.52,4,9,0,0,0
T08926,2706.66,18,2483.1,6,8,0,1,0
T08927,2701.33,16,600.44,2,1,0,0,1
T08928,538.04,6,2327.67,3,5,0,0,0
T08929,395.33,0,1207.64,1,6,0,0,0
T08930,11743.87,19,268.06,3,8,0,0,0
T08931,1501.24,13,2183.53,3,10,0,0,0
T08932,774.07,16,2872.47,2,7,1,0,0
T08933,563.78,12,2850.72,1,5,1,0,0
T08934,3304.26,1,2533.62,2,1,0,0,0
T08935,2820.56,13,1733.99,3,4,0,0,0
T08936,3094.7,0,1832.18,5,9,0,0,0
T08937,276.37,4,2524.03,3,8,1,1,0
T08938,6719.81,6,2930.05,2,10,0,0,0
T08939,1479.28,18,2659.63,1,10,0,0,0
T08940,1127.88,13,2210.44,2,2,1,0,0
T08941,1861.71,23,423.53,6,2,0,0,0
T08942,1483.21,13,591.26,4,8,0,1,0
T08943,5975.98,14,753.52,0,3,0,0,0
T08944,7946.27,4,6303.77,5,5,0,0,0
T08945,1084.86,4,3561.5,3,9,0,0,0
T08946,5983.89,20,2012.25,4,2,0,1,0
T08947,4563.23,23,726.07,5,8,0,0,0
T08948,8012.6,1,293.84,0,2,0,1,1
T08949,846.1,17,5725.63,5,3,0,0,0
T08950,2580.86,23,5579.52,2,7,1,1,0
T08951,962.87,8,293.29,2,7,0,0,0
T08952,5213.42,9,3989.04,4,5,0,0,0
T08953,16.02,17,1479.39,0,1,0,1,0
T08954,2495.98,3,978.78,4,2,0,0,1
T08955,1242.93,7,3359.09,2,7,0,0,0
T08956,1168.85,17,2381.93,1,8,0,0,0
T08957,3106.12,19,3785.66,3,6,0,0,0
T08958,5721.2,16,193.09,6,3,0,0,0
T08959,2818.64,15,958.97,5,3,0,0,0
T08960,5755.5,17,961.65,3,9,0,0,0
T08961,922.01,6,1000.27,1,3,1,0,0
T08962,2198.8,0,1745.3,2,6,0,0,0
T08963,1796.44,0,831.75,2,3,0,0,0
T08964,35.14,17,1469.19,3,10,0,1,0
T08965,2441.28,3,1146.29,3,3,0,0,0
T08966,3249.91,22,3322.86,2,9,0,0,0
T08967,2688.84,19,2312.7,2,8,0,0,0
T08968,3998.6,20,2650.62,7,7,0,0,0
T08969,2541.27,19,591.15,3,3,1,1,0
T08970,207.25,3,984.47,3,5,0,0,0
T08971,371.41,5,53.48,6,1,0,0,1
T08972,2722.55,2,286.77,2,2,0,0,0
T08973,964.66,5,769.9,5,9,0,0,0
T08974,248.99,12,169.26,3,3,0,0,0
T08975,1684.27,22,2307.23,4,5,0,0,0
T08976,2424.48,6,15704.7,4,4,0,0,0
T08977,1195.82,23,265.67,1,8,0,0,0
T08978,3823.55,3,4304.14,0,1,0,0,1
T08979,3096.54,0,316.22,6,6,0,0,0
T08980,1214.08,5,2771.01,3,6,0,0,0
T08981,4217.93,23,2576.15,1,8,1,0,0
T08982,3138.3,4,5825.33,1,1,1,1,1
T08983,3043.74,12,302.44,3,4,0,0,0
T08984,2418.46,18,947.46,5,1,0,0,0
T08985,34.37,3,237.92,4,9,0,0,1
T08986,3577.19,23,1308.02,3,6,1,0,1
T08987,1415.02,5,6064.52,2,7,0,0,0
T08988,8573.64,12,3802.69,1,1,0,1,0
T08989,5110.99,4,3208.44,3,10,0,0,0
T08990,2657.97,12,1903.71,7,4,0,1,0
T08991,871.79,9,5374.35,2,7,0,0,0
T08992,683.4,2,1492.06,5,4,1,0,0
T08993,1248.3,22,405.37,3,5,0,0,0
T08994,1942.04,12,4544.0,1,1,0,0,1
T08995,1053.21,11,820.0,4,3,1,0,0
T08996,2170.38,3,137.81,1,8,0,0,1
T08997,542.3,9,336.8,3,9,1,1,1
T08998,11411.23,2,2348.0,2,8,0,0,0
T08999,342.61,16,2335.39,0,4,0,0,0
T09000,8062.28,8,753.38,5,10,0,0,0
T09001,7345.54,0,3247.36,2,1,1,0,1
T09002,2235.6,17,3714.07,2,4,1,0,0
T09003,3871.97,8,6330.08,6,6,0,1,0
T09004,1718.36,20,2198.32,4,2,0,0,0
T09005,2983.04,19,3778.78,0,7,0,0,0
T09006,1249.17,8,3496.93,2,3,0,0,0
T09007,1075.0,1,745.37,2,8,0,1,0
T09008,2589.88,18,928.48,1,4,0,0,0
T09009,2068.24,15,1627.53,1,9,1,0,0
T09010,2599.19,2,48.06,11,1,0,0,1
T09011,1013.39,15,882.41,3,10,0,0,0
T09012,1371.65,20,1605.58,5,1,0,1,0
T09013,262.88,12,285.92,3,5,0,0,0
T09014,161.08,2,337.48,5,9,0,1,0
T09015,876.91,9,1555.5,3,6,0,1,0
T09016,231.44,21,3282.28,4,2,0,1,0
T09017,328.69,17,4485.64,5,9,1,0,0
T09018,5028.79,5,1975.87,4,7,1,0,0
T09019,118.95,5,1609.7,2,5,0,0,0
T09020,3227.12,17,1212.41,4,7,1,0,0
T09021,954.66,5,535.92,7,9,0,0,0
T09022,6156.55,5,396.21,3,8,0,0,0
T09023,1990.72,21,3924.3,3,8,0,0,0
T09024,1094.02,12,1563.75,3,9,0,0,0
T09025,2187.19,13,3905.43,1,3,0,0,0
T09026,1443.6,20,3044.19,1,1,0,1,1
T09027,2492.41,6,538.86,10,4,1,1,1
T09028,364.92,12,1784.94,1,9,0,1,1
T09029,17417.95,14,1467.54,2,10,0,0,1
T09030,1663.06,11,1378.57,4,1,1,0,0
T09031,1284.19,20,1955.33,3,10,0,0,0
T09032,3715.79,0,10054.86,1,1,1,1,1
T09033,1357.2,2,4190.29,2,6,1,0,0
T09034,5374.22,17,5851.04,3,4,0,0,0
T09035,1816.9,21,75.22,6,1,0,0,0
T09036,3814.17,7,378.04,3,4,0,0,1
T09037,341.03,1,221.43,7,6,0,0,1
T09038,5614.73,3,763.7,6,8,1,0,1
T09039,3992.22,17,1458.01,1,9,0,0,0
T09040,713.69,12,2568.43,3,10,0,0,0
T09041,470.97,14,1737.03,4,6,0,0,0
T09042,1140.67,1,5837.36,3,2,0,1,0
T09043,11197.94,9,7027.53,4,6,0,0,0
T09044,890.5,1,446.38,3,1,0,1,0
T09045,1827.12,20,4791.83,3,1,0,0,1
T09046,91.44,11,1643.11,3,1,0,0,0
T09047,1518.65,4,1509.77,3,6,0,0,0
T09048,2541.13,11,3842.09,5,7,0,0,0
T09049,9180.79,22,244.42,4,1,0,0,0
T09050,2181.58,0,5353.15,4,3,0,1,0
T09051,5129.55,1,2778.21,4,3,0,0,1
T09052,2376.43,15,5203.84,2,7,0,0,0
T09053,124.92,21,12997.35,2,4,1,1,0
T09054,1135.05,1,1824.55,1,9,0,0,0
T09055,2570.88,15,244.75,3,9,1,0,0
T09056,9023.05,19,455.38,7,10,0,0,1
T09057,5879.76,15,977.49,1,4,0,0,0
T09058,777.69,5,273.29,5,3,1,0,0
T09059,745.81,12,4223.12,0,6,1,0,1
T09060,673.83,11,880.53,1,9,0,0,0
T09061,7672.39,22,9312.43,1,10,0,1,0
T09062,5745.16,9,3031.62,5,8,0,0,0
T09063,4473.41,4,476.18,7,7,0,0,0
T09064,1496.37,7,1615.86,4,7,0,0,0
T09065,2105.84,5,1572.54,3,5,1,0,0
T09066,1872.72,4,1695.7,2,9,0,0,0
T09067,876.67,19,1918.01,3,2,0,0,0
T09068,2109.76,21,79.17,2,5,0,0,0
T09069,92.91,5,2898.3,2,5,1,1,0
T09070,424.04,21,1669.63,2,5,0,0,0
T09071,6530.23,16,3913.14,2,8,0,0,0
T09072,4179.11,5,4223.23,1,1,0,0,0
T09073,1649.05,16,655.15,3,4,0,1,0
T09074,2184.15,4,124.09,3,1,1,0,1
T09075,1386.1,22,3037.03,7,5,1,0,0
T09076,4050.23,16,9514.97,3,7,0,0,0
T09077,4600.03,16,1479.45,5,2,0,0,0
T09078,4322.7,12,751.45,4,2,0,0,0
T09079,3847.01,21,426.0,5,7,0,0,1
T09080,686.37,6,847.25,5,2,0,0,0
T09081,1237.33,21,993.44,6,2,0,0,0
T09082,1903.76,20,1378.58,1,6,0,0,0
T09083,1204.99,5,2663.48,2,5,0,0,0
T09084,4218.76,13,797.63,3,1,0,0,1
T09085,1198.54,15,130.8,3,7,0,0,0
T09086,446.31,2,1168.13,0,2,0,0,0
T09087,1527.68,8,4838.43,1,2,0,0,0
T09088,11723.26,14,1724.64,5,3,0,0,1
T09089,768.09,20,8365.62,3,9,0,0,0
T09090,2841.48,17,1751.04,5,1,1,0,1
T09091,1702.05,9,807.06,3,8,1,0,0
T09092,221.02,9,537.05,2,2,1,0,0
T09093,2007.57,22,2964.71,6,9,0,0,0
T09094,3633.64,2,1921.73,5,5,1,0,1
T09095,2159.83,0,2315.85,0,9,1,0,0
T09096,6169.66,2,3517.54,2,10,1,0,1
T09097,1022.98,4,3235.69,4,9,0,0,0
T09098,270.59,6,110.83,0,5,0,0,0
T09099,8273.25,2,4055.95,3,2,0,0,1
T09100,1425.39,3,1901.98,1,9,0,0,0
T09101,2576.94,16,1242.75,1,8,0,0,0
T09102,4710.7,2,1927.88,1,3,1,1,0
T09103,1176.08,22,2369.79,2,1,1,0,0
T09104,3778.08,3,404.85,6,5,0,0,1
T09105,436.53,1,1350.7,4,2,0,0,0
T09106,1032.94,13,1022.13,1,9,0,0,0
T09107,468.95,4,1078.53,3,5,0,1,0
T09108,5001.69,20,239.45,3,7,0,0,1
T09109,755.59,1,435.42,6,1,0,0,0
T09110,3791.21,14,441.34,0,1,0,0,1
T09111,8609.86,10,1167.92,3,8,0,0,0
T09112,2250.88,21,5622.41,1,8,0,0,0
T09113,2329.78,9,576.77,3,8,0,0,1
T09114,1854.31,19,1345.46,2,7,1,0,1
T09115,1183.09,0,933.5,6,5,0,0,0
T09116,1936.82,18,3870.66,3,1,1,0,0
T09117,2770.0,13,128.57,2,8,0,1,1
T09118,12804.29,22,547.08,4,10,1,0,1
T09119,8330.49,21,591.34,6,7,0,0,1
T09120,5944.83,13,12391.36,2,3,0,0,0
T09121,6598.21,0,2114.44,2,7,0,0,1
T09122,1892.49,8,374.03,2,5,1,0,0
T09123,3213.96,16,794.32,3,10,0,0,0
T09124,6763.29,13,459.27,5,10,0,0,0
T09125,1497.44,12,332.7,4,10,0,0,0
T09126,9791.81,12,3988.62,0,4,0,0,0
T09127,1612.46,5,1711.72,1,1,0,0,1
T09128,2757.0,6,2493.82,5,10,0,0,0
T09129,3711.6,1,1005.87,1,2,0,1,1
T09130,9022.93,7,2016.88,3,2,0,0,0
T09131,841.59,23,744.56,4,10,0,0,0
T09132,4112.81,5,920.55,1,2,0,0,1
T09133,2207.01,2,2640.59,2,9,1,0,0
T09134,938.21,17,407.33,4,6,0,0,0
T09135,4496.47,17,2400.75,5,5,0,0,0
T09136,2410.37,21,4780.33,2,10,1,0,0
T09137,3245.03,22,320.79,4,4,0,0,0
T09138,1169.81,5,5693.79,1,9,0,0,0
T09139,1969.14,10,206.95,2,9,0,0,0
T09140,2881.94,2,1072.77,3,10,0,0,1
T09141,1557.13,15,2357.29,3,7,1,0,0
T09142,663.33,4,2049.13,1,5,1,0,1
T09143,9782.26,23,253.4,3,6,0,0,0
T09144,2149.05,21,4010.05,2,3,0,0,0
T09145,3971.88,1,9044.03,3,2,0,0,0
T09146,1588.23,14,499.87,6,10,1,0,0
T09147,1316.13,15,5637.61,4,10,0,0,0
T09148,1568.51,6,2034.39,4,4,0,0,0
T09149,1578.82,15,6869.59,5,3,0,0,0
T09150,2356.97,23,484.22,2,4,0,0,0
T09151,2352.3,3,3925.8,3,10,0,0,0
T09152,2062.41,15,154.11,1,1,0,0,0
T09153,434.33,16,5368.15,2,1,1,1,1
T09154,2055.99,1,2803.37,4,6,0,0,0
T09155,555.75,15,1156.1,4,10,0,0,0
T09156,404.49,3,528.24,6,4,1,0,1
T09157,8093.37,6,4239.3,4,2,0,0,0
T09158,2786.23,17,2311.07,4,3,1,0,0
T09159,3231.93,5,1117.34,2,8,1,1,0
T09160,1541.46,17,1466.73,2,6,1,0,0
T09161,7190.06,6,4379.56,2,2,0,0,0
T09162,3047.76,1,1034.73,3,7,0,0,0
T09163,4398.22,18,234.77,7,2,0,0,0
T09164,1379.27,8,6055.74,3,1,0,0,0
T09165,9657.52,3,1224.88,3,5,0,0,1
T09166,5152.09,13,1070.76,4,10,0,0,0
T09167,5771.39,4,571.65,2,9,0,0,1
T09168,566.93,6,5692.84,1,5,0,0,0
T09169,948.09,7,613.17,2,1,1,1,1
T09170,1009.05,14,2531.13,6,2,0,1,0
T09171,947.87,18,5316.65,1,4,0,0,0
T09172,5801.52,10,88.84,1,5,0,0,0
T09173,97.21,19,4412.19,0,2,0,0,0
T09174,237.45,22,1321.62,3,3,0,0,0
T09175,960.26,3,2682.18,1,6,0,0,0
T09176,668.95,17,1164.65,4,6,0,0,0
T09177,791.35,13,2972.84,2,10,0,1,0
T09178,4797.62,5,733.56,2,1,0,0,0
T09179,2484.34,15,55.44,2,10,0,0,0
T09180,17.36,17,7381.08,5,8,0,0,0
T09181,1682.79,0,41.26,3,6,0,0,1
T09182,1572.16,7,4344.59,5,3,0,0,0
T09183,362.93,0,463.23,4,2,1,0,0
T09184,3382.35,0,1244.86,1,9,0,0,0
T09185,3632.96,18,4321.85,3,8,0,1,0
T09186,3828.48,20,576.47,0,3,0,0,0
T09187,3911.06,9,5019.34,2,7,0,1,0
T09188,0.16,17,1721.69,4,7,0,0,0
T09189,9232.18,11,1139.87,2,1,0,0,0
T09190,5049.39,16,2715.01,2,6,0,0,0
T09191,7029.65,0,1044.06,5,3,0,0,1
T09192,47.3,7,1066.55,3,10,1,0,1
T09193,8147.89,9,3306.2,2,3,1,0,0
T09194,4978.86,9,927.05,0,5,0,0,0
T09195,5446.05,17,560.27,4,6,0,0,0
T09196,293.79,8,4121.05,2,9,0,0,0
T09197,4027.15,1,4091.65,7,5,0,0,0
T09198,9650.39,2,1720.83,4,3,1,0,1
T09199,3404.71,1,1869.83,3,1,0,1,0
T09200,2535.83,5,2977.45,2,3,0,0,0
T09201,8735.81,22,1779.67,1,4,0,0,1
T09202,1755.23,11,1349.09,3,10,1,0,1
T09203,2743.58,21,13193.44,5,7,0,0,0
T09204,1940.73,18,399.37,1,5,0,0,0
T09205,8102.31,14,2245.68,6,3,0,0,1
T09206,237.4,18,5425.89,1,9,0,0,1
T09207,2086.17,11,2905.6,0,10,0,0,0
T09208,3484.2,17,5319.97,6,6,0,0,0
T09209,4709.3,15,1024.94,4,5,0,0,0
T09210,2624.14,1,793.61,2,7,0,0,0
T09211,7187.98,10,4764.1,5,10,0,0,0
T09212,8541.49,11,1252.66,3,1,0,1,1
T09213,199.44,4,3091.95,3,8,0,0,0
T09214,1544.35,23,399.68,2,7,1,1,1
T09215,71.22,5,3524.81,1,5,1,0,0
T09216,1198.82,10,1990.62,3,6,0,0,0
T09217,2309.23,20,782.03,4,9,0,0,0
T09218,7250.45,9,1705.54,4,1,0,1,0
T09219,5623.23,3,2984.59,6,3,0,0,0
T09220,409.18,8,29.89,1,9,0,0,0
T09221,292.94,11,2536.6,2,3,1,1,0
T09222,2669.44,9,1949.98,2,6,0,0,0
T09223,2278.62,13,622.07,6,10,1,1,1
T09224,929.28,4,3495.73,3,2,0,0,1
T09225,6891.39,0,904.08,4,9,0,0,0
T09226,7866.98,4,810.38,3,5,0,1,0
T09227,1545.56,15,1592.95,3,8,0,0,0
T09228,6630.09,4,2818.68,5,2,0,0,0
T09229,1453.28,4,6607.27,2,8,0,0,0
T09230,4004.72,17,381.01,4,5,1,0,0
T09231,1938.46,5,1262.39,3,3,0,0,0
T09232,392.32,20,173.35,4,6,1,0,0
T09233,7890.53,17,3552.74,2,6,1,0,0
T09234,1815.94,9,1484.31,3,8,0,0,0
T09235,3978.27,14,3068.35,0,7,0,0,0
T09236,1372.68,23,972.24,5,9,0,0,0
T09237,57.18,21,4649.84,3,1,1,0,0
T09238,317.85,10,1913.37,3,8,0,0,0
T09239,2056.84,18,7188.56,2,1,0,0,1
T09240,3513.2,12,205.24,1,9,0,0,0
T09241,1222.71,19,1805.29,6,10,0,0,0
T09242,3567.14,2,3635.95,2,3,0,0,0
T09243,3598.31,15,2291.68,5,3,0,0,0
T09244,3651.54,6,58.67,5,3,0,0,1
T09245,2034.9,11,8969.3,1,1,1,1,0
T09246,7391.3,14,885.49,7,7,0,0,0
T09247,2015.31,7,716.8,4,4,0,0,0
T09248,1794.96,22,1662.18,3,3,0,0,0
T09249,667.11,16,1953.08,6,5,0,0,0
T09250,1103.01,0,3634.17,5,1,0,0,1
T09251,129.77,20,1249.19,3,5,0,1,0
T09252,3011.56,7,1449.37,2,2,0,0,0
